Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
BOIS-COLOMBES;87381079;DIM;2023-11-19;2023;J;J6;Après 20h;17
MERIEL;87276675;SAM;2023-11-18;2023;H;H;De 6h à 10h;84
LUZARCHES;87276576;JOB;2023-11-14;2023;H;H;De 6h à 10h;337
BOIS-LE-ROI;87682203;SAM;2023-11-18;2023;R;R;Après 20h;93
MERIEL;87276675;JOB;2023-11-14;2023;H;H;Avant 6h;24
LYCEE-HENRI-SELLIER;87988717;SAM;2021-09-18;2021;T4;T4;Avant 6h;9
BOIS-LE-ROI;87682203;JOB;2023-11-14;2023;R;R;Après 20h;70
MERY-SUR-OISE;87276667;SAM;2023-11-18;2023;H;H;Avant 6h;23
LYCEE-HENRI-SELLIER;87988717;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;228
BOIS-LE-ROI;87682203;JOB;2023-11-14;2023;R;R;De 10h à 16h;345
MERY-SUR-OISE;87276667;DIM;2023-11-19;2023;H;H;De 6h à 10h;91
LYCEE-HENRI-SELLIER;87988717;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;338
BOISSISE-LE-ROI;87682518;DIM;2024-03-03;2024;D;D;De 16h à 20h;17
MEUDON;87393108;SAM;2023-11-18;2023;N;N;Après 20h;180
LYCEE-HENRI-SELLIER;87988717;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;171
BOISSISE-LE-ROI;87682518;DIM;2024-03-03;2024;D;D;De 6h à 10h;8
MEUDON;87393108;SAM;2023-11-18;2023;N;N;De 6h à 10h;226
LYCEE-HENRI-SELLIER;87988717;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;77
BOISSISE-LE-ROI;87682518;JOB;2024-02-04;2024;D;D;Après 20h;8
MEUDON;87393108;DIM;2023-11-19;2023;N;N;Après 20h;93
MAGENTA;87281873;DIM;2022-03-20;2022;E;E;Avant 6h;137
BONDY;87113407;SAM;2021-09-18;2021;T4;T4;Avant 6h;21
MEUDON;87393108;JOB;2023-11-14;2023;N;N;De 6h à 10h;769
MAGENTA;87281873;DIM;2022-03-20;2022;E;E;De 10h à 16h;8114
BONDY;87113407;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;1168
MEUDON-VAL-FLEURY;87393082;JOB;2017-04-25;2017;C;C;De 6h à 10h;2885
MAGENTA;87281873;DIM;2022-03-20;2022;E;E;De 16h à 20h;8989
BONDY;87113407;DIM;2022-03-20;2022;E;E;Après 20h;488
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;Avant 6h;16
MAGENTA;87281873;JOB;2022-03-22;2022;E;E;De 16h à 20h;20010
BONDY;87113407;JOB;2021-09-21;2021;T4;T4;Après 20h;914
MEULAN-HARDRICOURT;87381830;JOB;2023-11-14;2023;J;J6;Avant 6h;54
MAISONS-ALFORT-ALFORTVILLE;87681155;SAM;2024-02-03;2024;D;D;De 10h à 16h;5666
BONDY;87113407;JOB;2022-03-22;2022;E;E;Après 20h;519
MITRY-CLAYE;87271528;SAM;2023-11-18;2023;K;K;De 16h à 20h;75
MAISONS-ALFORT-ALFORTVILLE;87681155;SAM;2024-02-03;2024;D;D;De 6h à 10h;2641
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;De 16h à 20h;37
MITRY-CLAYE;87271528;DIM;2019-03-17;2019;B;B;De 16h à 20h;303
MAISONS-ALFORT-ALFORTVILLE;87681155;JOB;2024-05-03;2024;D;D;De 16h à 20h;7167
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;De 6h à 10h;496
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;De 10h à 16h;0
MAISONS-ALFORT-ALFORTVILLE;87681155;JOB;2024-05-03;2024;D;D;De 6h à 10h;9767
BORAN-SUR-OISE;87276444;SAM;2023-11-18;2023;H;H;De 6h à 10h;5
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;De 6h à 10h;0
MAISONS-LAFFITTE;87386425;SAM;2022-11-19;2022;A;A;De 6h à 10h;1230
BORAN-SUR-OISE;87276444;DIM;2023-11-19;2023;H;H;De 16h à 20h;9
MITRY-CLAYE;87271528;JOB;2023-11-14;2023;K;K;De 6h à 10h;1023
MAISONS-LAFFITTE;87386425;DIM;2022-11-20;2022;A;A;Après 20h;495
BOUFFEMONT-MOISSELLES;87276485;SAM;2023-11-18;2023;H;H;De 10h à 16h;356
MONTARGIS;87684001;DIM;2023-11-19;2023;R;R;Après 20h;134
MAISONS-LAFFITTE;87386425;DIM;2023-11-19;2023;L;L3;Avant 6h;16
BOUFFEMONT-MOISSELLES;87276485;DIM;2023-11-19;2023;H;H;Avant 6h;14
MONTARGIS;87684001;DIM;2023-11-19;2023;R;R;De 16h à 20h;569
MAISONS-LAFFITTE;87386425;DIM;2023-11-19;2023;L;L3;De 6h à 10h;87
BOUFFEMONT-MOISSELLES;87276485;DIM;2023-11-19;2023;H;H;De 16h à 20h;181
MONTEREAU;87682302;SAM;2023-11-18;2023;R;R;Avant 6h;9
MAISONS-LAFFITTE;87386425;JOB;2022-11-22;2022;A;A;Après 20h;220
BOUFFEMONT-MOISSELLES;87276485;JOB;2023-11-14;2023;H;H;Avant 6h;48
MONTEREAU;87682302;JOB;2023-11-14;2023;R;R;Avant 6h;190
MAISONS-LAFFITTE;87386425;JOB;2022-11-22;2022;A;A;De 10h à 16h;598
BOUFFEMONT-MOISSELLES;87276485;JOB;2023-11-14;2023;H;H;De 16h à 20h;309
MONTEREAU;87682302;JOB;2023-11-14;2023;R;R;De 6h à 10h;1113
MAISONS-LAFFITTE;87386425;JOB;2022-11-30;2022;A;A;De 10h à 16h;2009
BOUGIVAL;87382440;DIM;2023-11-19;2023;L;L2;De 10h à 16h;206
MONTFORT-L'AMAURY-MERE;87393892;DIM;2023-11-19;2023;N;N;De 16h à 20h;250
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;Après 20h;145
BOULAINVILLIERS;87543181;SAM;2017-04-22;2017;C;C;Après 20h;293
MONTGERON-CROSNE;87682104;DIM;2024-03-03;2024;D;D;Après 20h;167
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;De 16h à 20h;322
BOULAINVILLIERS;87543181;SAM;2017-04-22;2017;C;C;De 16h à 20h;920
MONTGERON-CROSNE;87682104;DIM;2024-03-03;2024;D;D;Avant 6h;27
MAISSE;87681486;SAM;2024-02-03;2024;D;D;Avant 6h;2
BOULAINVILLIERS;87543181;DIM;2017-04-23;2017;C;C;De 10h à 16h;679
MONTGERON-CROSNE;87682104;JOB;2024-05-03;2024;D;D;Après 20h;169
MAISSE;87681486;SAM;2024-02-03;2024;D;D;De 16h à 20h;47
BOULAINVILLIERS;87543181;JOB;2017-04-25;2017;C;C;Après 20h;301
MONTIGNY-BEAUCHAMP;87276089;SAM;2017-04-22;2017;C;C;De 6h à 10h;413
MAISSE;87681486;SAM;2024-02-03;2024;D;D;De 6h à 10h;34
BOURAY;87545178;SAM;2017-04-22;2017;C;C;Avant 6h;16
MONTIGNY-BEAUCHAMP;87276089;SAM;2023-11-18;2023;H;H;Après 20h;343
MAISSE;87681486;JOB;2024-12-03;2024;D;D;Avant 6h;16
BOURAY;87545178;SAM;2017-04-22;2017;C;C;De 6h à 10h;183
MONTIGNY-BEAUCHAMP;87276089;DIM;2017-04-23;2017;C;C;De 6h à 10h;254
MAISSE;87681486;JOB;2024-12-03;2024;D;D;De 10h à 16h;60
BOURAY;87545178;JOB;2017-04-25;2017;C;C;De 16h à 20h;657
MONTIGNY-BEAUCHAMP;87276089;DIM;2023-11-19;2023;H;H;De 16h à 20h;553
MALESHERBES;87684415;SAM;2024-02-03;2024;D;D;Avant 6h;26
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;De 16h à 20h;56
MONTIGNY-BEAUCHAMP;87276089;DIM;2023-11-19;2023;H;H;De 6h à 10h;304
MALESHERBES;87684415;JOB;2024-02-04;2024;D;D;Après 20h;0
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;De 6h à 10h;33
MONTIGNY-BEAUCHAMP;87276089;JOB;2017-04-25;2017;C;C;Après 20h;106
MANTES-LA-JOLIE;87381509;SAM;2021-04-12;2021;J;J5;De 10h à 16h;573
BOURRON-MARLOTTE-GREZ;87684118;DIM;2023-11-19;2023;R;R;De 10h à 16h;113
MONTIGNY-BEAUCHAMP;87276089;JOB;2017-04-25;2017;C;C;Avant 6h;70
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;J;J6;De 10h à 16h;641
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;Après 20h;275
MONTIGNY-BEAUCHAMP;87276089;JOB;2017-04-25;2017;C;C;De 10h à 16h;904
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;J;J6;De 6h à 10h;316
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;De 10h à 16h;1378
MONTIGNY-BEAUCHAMP;87276089;JOB;2023-11-14;2023;H;H;Avant 6h;151
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;N;N;De 10h à 16h;307
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;De 10h à 16h;981
MONTIGNY-SUR-LOING;87684100;DIM;2023-11-19;2023;R;R;Avant 6h;4
MANTES-LA-JOLIE;87381509;DIM;2021-05-12;2021;J;J5;De 10h à 16h;611
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;De 6h à 10h;350
MONTIGNY-SUR-LOING;87684100;JOB;2023-11-14;2023;R;R;Avant 6h;16
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;J;J6;De 16h à 20h;607
BOUTIGNY;87681478;SAM;2024-02-03;2024;D;D;Avant 6h;2
MONTIGNY-SUR-LOING;87684100;JOB;2023-11-14;2023;R;R;De 16h à 20h;74
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;N;N;De 6h à 10h;96
BOUTIGNY;87681478;SAM;2024-02-03;2024;D;D;De 16h à 20h;43
MONTIGNY-SUR-LOING;87684100;JOB;2023-11-14;2023;R;R;De 6h à 10h;197
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;J;J6;De 6h à 10h;622
BOUTIGNY;87681478;DIM;2024-03-03;2024;D;D;De 16h à 20h;63
MONTREUIL;87382879;DIM;2023-11-19;2023;L;L2;Après 20h;99
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;N;N;Avant 6h;82
BOUTIGNY;87681478;JOB;2024-12-03;2024;D;D;Avant 6h;22
MONTRY-CONDE;87116400;SAM;2023-09-16;2023;P;P;Avant 6h;1
MANTES-STATION;87381590;SAM;2021-04-12;2021;J;J5;Avant 6h;21
BOUTIGNY;87681478;JOB;2024-12-03;2024;D;D;De 6h à 10h;191
MONTRY-CONDE;87116400;SAM;2023-09-16;2023;P;P;De 6h à 10h;8
MANTES-STATION;87381590;DIM;2021-05-12;2021;J;J5;De 10h à 16h;119
BRETIGNY;87545194;SAM;2017-04-22;2017;C;C;De 6h à 10h;978
MONTRY-CONDE;87116400;DIM;2023-09-17;2023;P;P;De 10h à 16h;22
MANTES-STATION;87381590;DIM;2021-05-12;2021;J;J5;De 6h à 10h;50
BRETIGNY;87545194;DIM;2017-04-23;2017;C;C;Après 20h;356
MONTRY-CONDE;87116400;JOB;2023-09-19;2023;P;P;Avant 6h;4
MANTES-STATION;87381590;DIM;2023-11-19;2023;J;J6;Après 20h;18
BRETIGNY;87545194;DIM;2017-04-23;2017;C;C;De 6h à 10h;392
MONTSOULT-MAFFLIERS;87276493;SAM;2023-11-18;2023;H;H;De 16h à 20h;236
MANTES-STATION;87381590;JOB;2023-11-14;2023;J;J6;Avant 6h;22
BRETIGNY;87545194;JOB;2017-04-25;2017;C;C;Avant 6h;336
MONTSOULT-MAFFLIERS;87276493;JOB;2023-11-14;2023;H;H;Avant 6h;68
MANTES-STATION;87381590;JOB;2023-11-14;2023;J;J6;De 16h à 20h;258
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;Après 20h;19
MORET-VENEUX-LES-SABLONS;87682278;SAM;2023-11-18;2023;R;R;De 10h à 16h;413
MARCHEZAIS-BROUE;87393470;SAM;2023-11-18;2023;N;N;Après 20h;8
BREUILLET-BRUYERES-LE-CHATEL;87545483;JOB;2017-04-25;2017;C;C;De 6h à 10h;675
MORET-VENEUX-LES-SABLONS;87682278;DIM;2023-11-19;2023;R;R;Avant 6h;9
MARCHEZAIS-BROUE;87393470;SAM;2023-11-18;2023;N;N;De 10h à 16h;35
BRUNOY;87682120;SAM;2024-02-03;2024;D;D;De 10h à 16h;2169
MORET-VENEUX-LES-SABLONS;87682278;JOB;2023-11-14;2023;R;R;Avant 6h;69
MARCHEZAIS-BROUE;87393470;JOB;2023-11-14;2023;N;N;Avant 6h;7
BRUNOY;87682120;JOB;2024-05-03;2024;D;D;Avant 6h;330
MORMANT;87116087;SAM;2023-11-18;2023;P;P;Après 20h;17
MARCHEZAIS-BROUE;87393470;JOB;2023-11-14;2023;N;N;De 10h à 16h;32
BRUNOY;87682120;JOB;2024-05-03;2024;D;D;De 10h à 16h;1667
MORMANT;87116087;SAM;2023-11-18;2023;P;P;De 10h à 16h;152
MAREIL-MARLY;87733667;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;52
BRUYERES-SUR-OISE;87276451;JOB;2023-11-14;2023;H;H;De 16h à 20h;46
MORMANT;87116087;DIM;2023-11-19;2023;P;P;De 16h à 20h;88
MAREIL-MARLY;87733667;JOB;2023-10-19;2023;T13;T13;Après 20h;14
BUNO-GIRONVILLE;87681510;SAM;2024-02-03;2024;D;D;Après 20h;2
MORMANT;87116087;JOB;2023-11-14;2023;P;P;Après 20h;16
MAREIL-SUR-MAULDRE;87381715;JOB;2023-11-14;2023;N;N;Après 20h;6
BUNO-GIRONVILLE;87681510;SAM;2024-02-03;2024;D;D;Avant 6h;0
MORMANT;87116087;JOB;2023-11-14;2023;P;P;De 6h à 10h;485
MAREIL-SUR-MAULDRE;87381715;JOB;2023-11-14;2023;N;N;De 6h à 10h;100
BUNO-GIRONVILLE;87681510;DIM;2024-03-03;2024;D;D;De 10h à 16h;10
MORTCERF;87116244;JOB;2023-11-14;2023;P;P;Après 20h;6
MAREUIL-SUR-OURCQ;87116665;DIM;2023-09-17;2023;P;P;De 10h à 16h;28
BUNO-GIRONVILLE;87681510;DIM;2024-03-03;2024;D;D;De 6h à 10h;5
MOULIN-GALANT;87681403;JOB;2024-12-03;2024;D;D;Après 20h;3
MAREUIL-SUR-OURCQ;87116665;DIM;2023-09-17;2023;P;P;De 16h à 20h;16
BUNO-GIRONVILLE;87681510;JOB;2024-12-03;2024;D;D;De 6h à 10h;58
MOUROUX;87116285;SAM;2023-11-18;2023;P;P;Après 20h;1
MARLES-EN-BRIE;87116228;DIM;2023-11-19;2023;P;P;Après 20h;15
CAMP-DES-LOGES;87710939;SAM;2023-10-14;2023;T13;T13;Après 20h;8
MOUROUX;87116285;SAM;2023-11-18;2023;P;P;De 6h à 10h;19
MARLES-EN-BRIE;87116228;JOB;2023-11-14;2023;P;P;Après 20h;12
CAMP-DES-LOGES;87710939;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;217
MOUROUX;87116285;DIM;2023-11-19;2023;P;P;De 6h à 10h;10
MARLY-LE-ROI;87382465;DIM;2023-11-19;2023;L;L2;De 16h à 20h;341
CERGY-LE-HAUT;87382655;SAM;2022-11-19;2022;A;A;De 16h à 20h;1667
MOUROUX;87116285;JOB;2023-11-14;2023;P;P;Après 20h;3
MAROLLES-EN-HUREPOIX;87545186;SAM;2017-04-22;2017;C;C;Avant 6h;23
CERGY-LE-HAUT;87382655;JOB;2022-11-22;2022;A;A;De 16h à 20h;0
MOUROUX;87116285;JOB;2023-11-14;2023;P;P;De 6h à 10h;119
MAROLLES-EN-HUREPOIX;87545186;SAM;2017-04-22;2017;C;C;De 10h à 16h;250
CERGY-LE-HAUT;87382655;JOB;2022-11-30;2022;A;A;De 16h à 20h;1028
MUSEE-D'ORSAY;87547307;SAM;2017-04-22;2017;C;C;Après 20h;544
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;Avant 6h;12
CERGY-PREFECTURE;87381905;JOB;2022-11-30;2022;A;A;Après 20h;638
MUSEE-D'ORSAY;87547307;SAM;2017-04-22;2017;C;C;Avant 6h;13
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;De 6h à 10h;63
CERGY-PREFECTURE;87381905;JOB;2022-11-30;2022;A;A;De 10h à 16h;4033
MUSEE-D'ORSAY;87547307;JOB;2017-04-25;2017;C;C;De 10h à 16h;2530
MAROLLES-EN-HUREPOIX;87545186;JOB;2017-04-25;2017;C;C;De 16h à 20h;259
CERGY-SAINT-CHRISTOPHE;87382499;DIM;2022-11-20;2022;A;A;De 6h à 10h;597
MUSEE-D'ORSAY;87547307;JOB;2017-04-25;2017;C;C;De 16h à 20h;4648
MASSY-PALAISEAU;87393579;SAM;2017-04-22;2017;C;C;De 16h à 20h;787
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-22;2022;A;A;De 6h à 10h;72
NANGIS;87116095;SAM;2023-11-18;2023;P;P;Après 20h;41
MASSY-PALAISEAU;87393579;DIM;2017-04-23;2017;C;C;De 10h à 16h;837
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-30;2022;A;A;De 10h à 16h;2969
NANGIS;87116095;SAM;2023-11-18;2023;P;P;De 6h à 10h;219
MASSY-PALAISEAU;87393579;DIM;2017-04-23;2017;C;C;De 16h à 20h;747
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2023-11-14;2023;L;L3;De 16h à 20h;1063
NANGIS;87116095;DIM;2023-11-19;2023;P;P;De 10h à 16h;275
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;Avant 6h;8
CERNAY;87276063;SAM;2017-04-22;2017;C;C;Après 20h;86
NANGIS;87116095;DIM;2023-11-19;2023;P;P;De 16h à 20h;179
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;De 10h à 16h;88
CERNAY;87276063;SAM;2023-11-18;2023;H;H;De 6h à 10h;231
NANGIS;87116095;JOB;2023-11-14;2023;P;P;Après 20h;35
MAULE;87381723;SAM;2023-11-18;2023;N;N;Après 20h;14
CERNAY;87276063;DIM;2017-04-23;2017;C;C;Avant 6h;7
NANGIS;87116095;JOB;2023-11-14;2023;P;P;De 6h à 10h;871
MAULE;87381723;SAM;2023-11-18;2023;N;N;De 6h à 10h;57
CERNAY;87276063;DIM;2023-11-19;2023;H;H;Après 20h;76
NANTERRE-UNIVERSITE;87386318;SAM;2023-11-18;2023;L;L3;Après 20h;682
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 10h à 16h;125
CERNAY;87276063;JOB;2017-04-25;2017;C;C;De 10h à 16h;875
NANTERRE-UNIVERSITE;87386318;DIM;2023-11-19;2023;L;L3;Avant 6h;23
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 6h à 10h;233
CERNAY;87276063;JOB;2017-04-25;2017;C;C;De 6h à 10h;1794
NANTEUIL-SAACY;87116558;SAM;2023-09-16;2023;P;P;Avant 6h;15
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;De 10h à 16h;292
CERNAY;87276063;JOB;2023-11-14;2023;H;H;Avant 6h;74
NANTEUIL-SAACY;87116558;DIM;2023-09-17;2023;P;P;De 10h à 16h;212
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;De 16h à 20h;136
CERNAY;87276063;JOB;2023-11-14;2023;H;H;De 6h à 10h;870
NANTEUIL-SAACY;87116558;DIM;2023-09-17;2023;P;P;De 16h à 20h;193
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;Avant 6h;9
CESSON;87682161;SAM;2024-02-03;2024;D;D;Avant 6h;39
NEMOURS-SAINT-PIERRE;87684126;SAM;2023-11-18;2023;R;R;De 10h à 16h;565
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;614
CESSON;87682161;SAM;2024-02-03;2024;D;D;De 16h à 20h;341
NEMOURS-SAINT-PIERRE;87684126;DIM;2023-11-19;2023;R;R;De 16h à 20h;514
MAURICE-AUDIN;87704270;JOB;2021-09-21;2021;T4;T4;Avant 6h;55
CESSON;87682161;SAM;2024-02-03;2024;D;D;De 6h à 10h;342
NEMOURS-SAINT-PIERRE;87684126;JOB;2023-11-14;2023;R;R;Après 20h;42
MEAUX;87116103;SAM;2023-09-16;2023;P;P;De 16h à 20h;1249
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;Avant 6h;1
NEMOURS-SAINT-PIERRE;87684126;JOB;2023-11-14;2023;R;R;De 16h à 20h;340
MEAUX;87116103;SAM;2023-11-18;2023;P;P;De 16h à 20h;1059
CHAMARANDE;87545152;JOB;2017-04-25;2017;C;C;De 16h à 20h;67
NEMOURS-SAINT-PIERRE;87684126;JOB;2023-11-14;2023;R;R;De 6h à 10h;727
MEAUX;87116103;DIM;2023-11-19;2023;P;P;Avant 6h;223
CHAMPAGNE-SUR-OISE;87276519;SAM;2023-11-18;2023;H;H;De 16h à 20h;74
NEUILLY-PORTE-MAILLOT;87381020;SAM;2017-04-22;2017;C;C;De 6h à 10h;332
MEAUX;87116103;JOB;2023-09-19;2023;P;P;De 16h à 20h;2674
CHAMPAGNE-SUR-OISE;87276519;JOB;2023-11-14;2023;H;H;De 6h à 10h;318
NEUILLY-PORTE-MAILLOT;87381020;JOB;2017-04-25;2017;C;C;Avant 6h;22
MELUN;87682005;DIM;2024-03-03;2024;D;D;De 10h à 16h;1621
CHAMPAGNE-SUR-SEINE;87682450;SAM;2023-11-18;2023;R;R;Après 20h;24
NEUVILLE-UNIVERSITE;87334482;SAM;2022-11-19;2022;A;A;Avant 6h;39
MELUN;87682005;JOB;2023-11-14;2023;R;R;Après 20h;829
CHAMPAGNE-SUR-SEINE;87682450;SAM;2023-11-18;2023;R;R;De 6h à 10h;91
NEUVILLE-UNIVERSITE;87334482;SAM;2022-11-19;2022;A;A;De 16h à 20h;553
MELUN;87682005;JOB;2023-11-14;2023;R;R;De 10h à 16h;3015
CHAMPAGNE-SUR-SEINE;87682450;DIM;2023-11-19;2023;R;R;Après 20h;15
NEZEL-AULNAY;87381731;SAM;2023-11-18;2023;N;N;De 6h à 10h;17
MELUN;87682005;JOB;2024-12-03;2024;D;D;De 10h à 16h;301
CHAMPAGNE-SUR-SEINE;87682450;DIM;2023-11-19;2023;R;R;De 10h à 16h;140
NEZEL-AULNAY;87381731;DIM;2023-11-19;2023;N;N;De 6h à 10h;5
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 10h à 16h;275
CHAMPAGNE-SUR-SEINE;87682450;DIM;2023-11-19;2023;R;R;De 6h à 10h;74
NEZEL-AULNAY;87381731;JOB;2023-11-14;2023;N;N;De 10h à 16h;31
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 16h à 20h;173
CHAMPAGNE-SUR-SEINE;87682450;JOB;2023-11-14;2023;R;R;Après 20h;19
NOGENT-L'ARTAUD-CHARLY;87116566;SAM;2023-09-16;2023;P;P;De 6h à 10h;98
MENNECY;87681411;JOB;2024-12-03;2024;D;D;Avant 6h;48
CHAMPBENOIST-POIGNY;87115873;SAM;2023-11-18;2023;P;P;Avant 6h;10
NOGENT-L'ARTAUD-CHARLY;87116566;JOB;2023-09-19;2023;P;P;De 10h à 16h;126
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 16h à 20h;11
CHAMPBENOIST-POIGNY;87115873;DIM;2023-11-19;2023;P;P;De 10h à 16h;65
NOGENT-LE-PERREUX;87113746;SAM;2022-03-19;2022;E;E;De 10h à 16h;1365
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 6h à 10h;877
CHAMPBENOIST-POIGNY;87115873;DIM;2023-11-19;2023;P;P;De 6h à 10h;20
NOGENT-LE-PERREUX;87113746;SAM;2022-03-19;2022;E;E;De 6h à 10h;456
MERIEL;87276675;DIM;2023-11-19;2023;H;H;Avant 6h;7
CHAMP-DE-COURSES-D'ENGHIEN;87276030;DIM;2023-11-19;2023;H;H;De 6h à 10h;246
NOGENT-LE-PERREUX;87113746;JOB;2022-03-22;2022;E;E;Avant 6h;65
MERY-SUR-OISE;87276667;DIM;2023-11-19;2023;H;H;Avant 6h;14
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;DIM;2017-04-23;2017;C;C;Avant 6h;20
NOGENT-LE-PERREUX;87113746;JOB;2022-03-22;2022;E;E;De 10h à 16h;1211
MERY-SUR-OISE;87276667;JOB;2023-11-14;2023;H;H;Après 20h;42
CHANGIS-SAINT-JEAN;87116509;SAM;2023-09-16;2023;P;P;Avant 6h;12
NOINTEL-MOURS;87276758;SAM;2023-11-18;2023;H;H;Après 20h;17
MEUDON;87393108;DIM;2023-11-19;2023;N;N;De 6h à 10h;91
CHANGIS-SAINT-JEAN;87116509;SAM;2023-09-16;2023;P;P;De 16h à 20h;46
NOINTEL-MOURS;87276758;SAM;2023-11-18;2023;H;H;Avant 6h;11
MEUDON-VAL-FLEURY;87393082;SAM;2017-04-22;2017;C;C;Avant 6h;19
CHANGIS-SAINT-JEAN;87116509;DIM;2023-09-17;2023;P;P;Après 20h;7
NOINTEL-MOURS;87276758;DIM;2023-11-19;2023;H;H;De 16h à 20h;52
MEUDON-VAL-FLEURY;87393082;SAM;2017-04-22;2017;C;C;De 10h à 16h;1362
CHANTELOUP-LES-VIGNES;87381475;SAM;2023-11-18;2023;J;J6;Après 20h;51
NOINTEL-MOURS;87276758;JOB;2023-11-14;2023;H;H;Avant 6h;29
MEUDON-VAL-FLEURY;87393082;DIM;2017-04-23;2017;C;C;Après 20h;137
CHANTELOUP-LES-VIGNES;87381475;SAM;2023-11-18;2023;J;J6;Avant 6h;23
NOINTEL-MOURS;87276758;JOB;2023-11-14;2023;H;H;De 16h à 20h;105
MEUDON-VAL-FLEURY;87393082;JOB;2017-04-25;2017;C;C;Après 20h;183
CHANTELOUP-LES-VIGNES;87381475;SAM;2023-11-18;2023;J;J6;De 10h à 16h;439
NOISY-LE-ROI;87733659;DIM;2023-10-15;2023;T13;T13;Après 20h;16
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;Après 20h;53
CHANTELOUP-LES-VIGNES;87381475;DIM;2023-11-19;2023;J;J6;Après 20h;31
NOISY-LE-SEC;87113217;SAM;2022-03-19;2022;E;E;Avant 6h;308
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;De 16h à 20h;210
CHANTILLY-GOUVIEUX;87276113;SAM;2024-02-03;2024;D;D;De 16h à 20h;70
NOISY-LE-SEC;87113217;DIM;2022-03-20;2022;E;E;Après 20h;1103
MEULAN-HARDRICOURT;87381830;DIM;2023-11-19;2023;J;J6;Après 20h;44
CHANTILLY-GOUVIEUX;87276113;DIM;2024-03-03;2024;D;D;Après 20h;19
NOISY-LE-SEC;87113217;DIM;2022-03-20;2022;E;E;De 6h à 10h;2271
MEULAN-HARDRICOURT;87381830;JOB;2023-11-14;2023;J;J6;Après 20h;53
CHANTILLY-GOUVIEUX;87276113;DIM;2024-03-03;2024;D;D;De 6h à 10h;34
NOISY-LE-SEC;87113217;JOB;2022-03-22;2022;E;E;Après 20h;1367
MITRY-CLAYE;87271528;SAM;2019-03-16;2019;B;B;Avant 6h;56
CHANTILLY-GOUVIEUX;87276113;JOB;2024-05-03;2024;D;D;Avant 6h;24
NOISY-LE-SEC;87113217;JOB;2022-03-22;2022;E;E;Avant 6h;798
